# y   Re(v)   Im(v)
8.12586 -0.00965756 -0.0103585
8.23277 -0.00953669 -0.0102291
8.34086 -0.00941586 -0.0100997
8.45015 -0.00929515 -0.00997047
8.56062 -0.00917456 -0.00984124
8.67231 -0.00905406 -0.00971218
8.78521 -0.00893366 -0.00958334
8.89932 -0.00881345 -0.00945463
9.01467 -0.00869344 -0.00932604
9.13124 -0.00857361 -0.00919769
9.24906 -0.00845396 -0.00906965
9.36812 -0.00833457 -0.00894185
9.48843 -0.00821547 -0.00881425
9.60999 -0.00809663 -0.00868696
9.73282 -0.00797805 -0.00856008
9.85691 -0.00785981 -0.00843353
9.98227 -0.00774193 -0.00830727
10.1089 -0.00762441 -0.0081814
10.2368 -0.00750723 -0.00805601
10.366 -0.00739046 -0.00793106
10.4964 -0.00727415 -0.00780651
10.6282 -0.00715827 -0.0076824
10.7612 -0.00704281 -0.00755885
10.8955 -0.00692784 -0.00743586
11.0311 -0.00681341 -0.00731335
11.1679 -0.00669949 -0.00719136
11.3061 -0.00658609 -0.00707001
11.4455 -0.00647324 -0.00694931
11.5861 -0.006361 -0.00682919
11.7281 -0.00624937 -0.00670966
11.8712 -0.00613832 -0.00659083
12.0157 -0.0060279 -0.00647276
12.1614 -0.00591816 -0.00635535
12.3083 -0.00580911 -0.00623861
12.4564 -0.00570071 -0.00612263
12.6058 -0.00559301 -0.00600749
12.7563 -0.00548606 -0.00589311
12.9081 -0.00537987 -0.00577946
13.061 -0.0052744 -0.00566663
13.2151 -0.00516969 -0.0055547
13.3703 -0.0050658 -0.00544363
13.5266 -0.00496272 -0.00533335
13.6841 -0.00486043 -0.00522394
13.8426 -0.00475895 -0.00511549
14.0022 -0.00465834 -0.00500797
14.1628 -0.0045586 -0.00490132
14.3244 -0.00445971 -0.00479557
14.487 -0.00436168 -0.00469083
14.6506 -0.00426455 -0.00458708
14.8151 -0.00416835 -0.00448425
14.9805 -0.00407305 -0.00438237
15.1467 -0.00397864 -0.00428153
15.3138 -0.00388517 -0.00418173
15.4816 -0.00379266 -0.00408291
15.6502 -0.00370109 -0.00398506
15.8195 -0.00361044 -0.00388826
15.9894 -0.00352076 -0.00379256
16.16 -0.00343207 -0.00369787
16.3311 -0.00334435 -0.00360418
16.5027 -0.00325757 -0.00351156
16.6748 -0.00317178 -0.00342005
16.8473 -0.003087 -0.0033296
17.0201 -0.00300321 -0.00324016
17.1933 -0.00292038 -0.00315179
17.3667 -0.00283853 -0.00306454
17.5402 -0.00275772 -0.00297839
17.7138 -0.00267791 -0.00289326
17.8875 -0.00259907 -0.0028092
18.0611 -0.00252122 -0.00272626
18.2347 -0.00244441 -0.00264444
18.408 -0.00236862 -0.00256366
18.5811 -0.00229381 -0.00248394
18.7539 -0.00221998 -0.00240534
18.9262 -0.00214719 -0.00232787
19.098 -0.00207544 -0.00225146
19.2693 -0.00200467 -0.00217611
19.4399 -0.00193489 -0.00210187
19.6097 -0.00186615 -0.00202877
19.7787 -0.00179846 -0.00195676
19.9467 -0.00173177 -0.0018858
20.1136 -0.00166607 -0.00181596
20.2795 -0.00160141 -0.00174727
20.444 -0.00153782 -0.00167968
20.6073 -0.00147526 -0.00161318
20.7691 -0.0014137 -0.00154779
20.9294 -0.00135319 -0.00148356
21.088 -0.00129377 -0.00142048
21.2448 -0.00123542 -0.00135851
21.3998 -0.0011781 -0.00129767
